model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
lgbm,1,"2, 3, 9, 10",0.78994,0.80894,0.02161,0.019,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"2, 4, 5, 6",0.78994,0.80894,0.02986,0.019,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.78770950, 0.78212291, 0.86592179, 0.80446927]"
lgbm,1,"2, 4, 5, 7",0.78994,0.81006,0.0306,0.02012,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81005587, 0.78212291, 0.78212291, 0.86592179, 0.81005587]"
lgbm,1,"2, 4, 5, 8",0.78994,0.81229,0.02969,0.02234,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79888268, 0.77653631, 0.86592179, 0.80446927]"
lgbm,1,"2, 4, 5, 9",0.78994,0.81006,0.0306,0.02012,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81005587, 0.78212291, 0.78212291, 0.86592179, 0.81005587]"
lgbm,1,"2, 4, 5, 10",0.78994,0.80782,0.03699,0.01788,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.78212291, 0.77094972, 0.87709497, 0.80446927]"
lgbm,1,"2, 4, 6, 7",0.78994,0.81117,0.02354,0.02122,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79888268, 0.79888268, 0.85474860, 0.78770950]"
lgbm,1,"2, 4, 6, 8",0.78994,0.81006,0.02473,0.02012,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
lgbm,1,"2, 4, 6, 9",0.78994,0.81341,0.0236,0.02346,"{'subsample': 1.0, 'reg_lambda': 0, 'reg_alpha': 1, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'dart'}","[0.81564246, 0.79329609, 0.81564246, 0.85474860, 0.78770950]"
lgbm,1,"2, 4, 6, 10",0.78994,0.80894,0.02161,0.019,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'dart'}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
