model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
cb,1,"1, 4, 7, 8",0.81006,0.79665,0.02078,-0.01341,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 1000, 'depth': 10, 'border_count': 32, 'bagging_temperature': 0.5}","[0.78770950, 0.78770950, 0.78212291, 0.83798883, 0.78770950]"
cb,1,"1, 4, 7, 9",0.81006,0.8,0.01671,-0.01005,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 800, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.78770950, 0.79329609, 0.78770950, 0.83240223, 0.79888268]"
cb,1,"1, 4, 7, 10",0.81006,0.80335,0.01474,-0.0067,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.79888268, 0.79329609, 0.79888268, 0.83240223, 0.79329609]"
cb,1,"1, 4, 8, 9",0.81006,0.79665,0.02078,-0.01341,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.78770950, 0.78770950, 0.78212291, 0.83798883, 0.78770950]"
cb,1,"1, 4, 8, 10",0.81006,0.8,0.01948,-0.01005,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.78770950, 0.78770950, 0.83798883, 0.78770950]"
cb,1,"1, 4, 9, 10",0.81006,0.80559,0.01387,-0.00446,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.79888268, 0.79329609, 0.80446927, 0.83240223, 0.79888268]"
cb,1,"1, 5, 6, 7",0.81006,0.81676,0.02901,0.0067,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81564246, 0.81005587, 0.79888268, 0.87150838, 0.78770950]"
cb,1,"1, 5, 6, 8",0.81006,0.81006,0.0318,0.0,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81564246, 0.81005587, 0.78212291, 0.86592179, 0.77653631]"
cb,1,"1, 5, 6, 9",0.81006,0.8067,0.0284,-0.00336,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.79888268, 0.79329609, 0.86033520, 0.77653631]"
cb,1,"1, 5, 6, 10",0.81006,0.81006,0.03219,0.0,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.79888268, 0.79888268, 0.87150838, 0.77653631]"
cb,1,"1, 5, 7, 8",0.81006,0.81229,0.02773,0.00222,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.81005587, 0.79888268, 0.86592179, 0.78770950]"
cb,1,"1, 5, 7, 9",0.81006,0.81117,0.02879,0.0011,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.81005587, 0.79888268, 0.86592179, 0.78212291]"
cb,1,"1, 5, 7, 10",0.81006,0.81117,0.03207,0.0011,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81005587, 0.79888268, 0.79888268, 0.87150838, 0.77653631]"
cb,1,"1, 5, 8, 9",0.81006,0.81006,0.02548,0.0,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.79888268, 0.79329609, 0.86033520, 0.79329609]"
cb,1,"1, 5, 8, 10",0.81006,0.80894,0.02922,-0.00112,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.79888268, 0.79888268, 0.79888268, 0.86592179, 0.78212291]"
cb,1,"1, 5, 9, 10",0.81006,0.81006,0.0316,0.0,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.79888268, 0.79329609, 0.87150838, 0.78212291]"
cb,1,"1, 6, 7, 8",0.81006,0.80782,0.02926,-0.00224,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.04, 'l2_leaf_reg': 10, 'iterations': 600, 'depth': 6, 'border_count': 32, 'bagging_temperature': 0.5}","[0.79329609, 0.78770950, 0.79888268, 0.86592179, 0.79329609]"
cb,1,"1, 6, 7, 9",0.81006,0.8067,0.02969,-0.00336,"{'subsample': 0.8, 'random_strength': 0.5, 'learning_rate': 0.04, 'l2_leaf_reg': 3, 'iterations': 600, 'depth': 7, 'border_count': 128, 'bagging_temperature': 1.0}","[0.78770950, 0.79329609, 0.79329609, 0.86592179, 0.79329609]"
