model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
lgbm,0,"3, 4, 11",0.78994,0.78659,0.03048,-0.00334,,"[0.78770950, 0.77094972, 0.75418994, 0.84357542, 0.77653631]"
lgbm,0,"3, 5, 6",0.78994,0.78436,0.03052,-0.00558,,"[0.78212291, 0.75977654, 0.77094972, 0.84357542, 0.76536313]"
lgbm,0,"3, 5, 7",0.78994,0.78324,0.02857,-0.00669,,"[0.77653631, 0.75418994, 0.77094972, 0.83798883, 0.77653631]"
lgbm,0,"3, 5, 8",0.78994,0.79553,0.03631,0.00558,,"[0.78770950, 0.77094972, 0.76536313, 0.86592179, 0.78770950]"
lgbm,0,"3, 5, 9",0.78994,0.80335,0.0354,0.01341,,"[0.79329609, 0.77094972, 0.78212291, 0.87150838, 0.79888268]"
lgbm,0,"3, 5, 10",0.78994,0.77989,0.02818,-0.01005,,"[0.77653631, 0.74860335, 0.76536313, 0.83240223, 0.77653631]"
lgbm,0,"3, 5, 11",0.78994,0.79218,0.02901,0.00224,,"[0.81005587, 0.75977654, 0.76536313, 0.83798883, 0.78770950]"
lgbm,0,"3, 6, 7",0.78994,0.78436,0.02587,-0.00558,,"[0.79888268, 0.77653631, 0.75418994, 0.82681564, 0.76536313]"
lgbm,0,"3, 6, 8",0.78994,0.78436,0.01788,-0.00558,,"[0.79888268, 0.78770950, 0.75418994, 0.80446927, 0.77653631]"
lgbm,0,"3, 6, 9",0.78994,0.79553,0.01986,0.00558,,"[0.79888268, 0.78770950, 0.78212291, 0.83240223, 0.77653631]"
lgbm,0,"3, 6, 10",0.78994,0.78324,0.02533,-0.00669,,"[0.79329609, 0.77653631, 0.75418994, 0.82681564, 0.76536313]"
lgbm,0,"3, 6, 11",0.78994,0.7743,0.02705,-0.01563,,"[0.77094972, 0.75418994, 0.76536313, 0.82681564, 0.75418994]"
lgbm,0,"3, 7, 8",0.78994,0.78324,0.02102,-0.00669,,"[0.79888268, 0.78212291, 0.74860335, 0.81005587, 0.77653631]"
lgbm,0,"3, 7, 9",0.78994,0.7933,0.0212,0.00336,,"[0.79888268, 0.78212291, 0.77653631, 0.83240223, 0.77653631]"
lgbm,0,"3, 7, 10",0.78994,0.77765,0.03148,-0.01229,,"[0.79329609, 0.77094972, 0.73184358, 0.82681564, 0.76536313]"
lgbm,0,"3, 7, 11",0.78994,0.77765,0.02813,-0.01229,,"[0.78770950, 0.77094972, 0.75418994, 0.82681564, 0.74860335]"
lgbm,0,"3, 8, 9",0.78994,0.78771,0.0276,-0.00222,,"[0.79888268, 0.78212291, 0.74860335, 0.83240223, 0.77653631]"
lgbm,0,"3, 8, 10",0.78994,0.78324,0.02102,-0.00669,,"[0.79888268, 0.78212291, 0.74860335, 0.81005587, 0.77653631]"
lgbm,0,"3, 8, 11",0.78994,0.77989,0.02078,-0.01005,,"[0.79329609, 0.77094972, 0.74860335, 0.81005587, 0.77653631]"
lgbm,0,"3, 9, 10",0.78994,0.78994,0.01254,0.0,,"[0.79888268, 0.78212291, 0.77653631, 0.81005587, 0.78212291]"
lgbm,0,"3, 9, 11",0.78994,0.78436,0.02167,-0.00558,,"[0.77653631, 0.76536313, 0.77653631, 0.82681564, 0.77653631]"
lgbm,0,"3, 10, 11",0.78994,0.77765,0.02813,-0.01229,,"[0.78770950, 0.77094972, 0.75418994, 0.82681564, 0.74860335]"
lgbm,0,"4, 5, 6",0.78994,0.80447,0.02935,0.01453,,"[0.77653631, 0.78770950, 0.80446927, 0.86033520, 0.79329609]"
lgbm,0,"4, 5, 7",0.78994,0.80894,0.03227,0.019,,"[0.79888268, 0.78770950, 0.78212291, 0.87150838, 0.80446927]"
lgbm,0,"4, 5, 8",0.78994,0.81117,0.03377,0.02122,,"[0.79888268, 0.79329609, 0.78212291, 0.87709497, 0.80446927]"
lgbm,0,"4, 5, 9",0.78994,0.80894,0.03728,0.019,,"[0.79329609, 0.79888268, 0.78212291, 0.88268156, 0.78770950]"
lgbm,0,"4, 5, 10",0.78994,0.81117,0.03377,0.02122,,"[0.79888268, 0.79329609, 0.78212291, 0.87709497, 0.80446927]"
lgbm,0,"4, 5, 11",0.78994,0.81117,0.03048,0.02122,,"[0.79888268, 0.79888268, 0.78770950, 0.87150838, 0.79888268]"
lgbm,0,"4, 6, 7",0.78994,0.80112,0.02488,0.01118,,"[0.79888268, 0.79329609, 0.78212291, 0.84916201, 0.78212291]"
lgbm,0,"4, 6, 8",0.78994,0.79441,0.00961,0.00446,,"[0.79888268, 0.79329609, 0.78770950, 0.81005587, 0.78212291]"
lgbm,0,"4, 6, 9",0.78994,0.80335,0.0263,0.01341,,"[0.79888268, 0.79329609, 0.78212291, 0.85474860, 0.78770950]"
lgbm,0,"4, 6, 10",0.78994,0.79441,0.00961,0.00446,,"[0.79888268, 0.79329609, 0.78770950, 0.81005587, 0.78212291]"
lgbm,0,"4, 6, 11",0.78994,0.79553,0.0144,0.00558,,"[0.79888268, 0.78212291, 0.78212291, 0.82122905, 0.79329609]"
lgbm,0,"4, 7, 8",0.78994,0.8,0.02582,0.01006,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
lgbm,0,"4, 7, 9",0.78994,0.8,0.02582,0.01006,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
lgbm,0,"4, 7, 10",0.78994,0.8,0.02582,0.01006,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
lgbm,0,"4, 7, 11",0.78994,0.79553,0.02563,0.00558,,"[0.79329609, 0.77094972, 0.77653631, 0.84357542, 0.79329609]"
lgbm,0,"4, 8, 9",0.78994,0.8,0.02582,0.01006,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
lgbm,0,"4, 8, 10",0.78994,0.7933,0.01836,0.00336,,"[0.79888268, 0.78212291, 0.77653631, 0.82681564, 0.78212291]"
lgbm,0,"4, 8, 11",0.78994,0.79218,0.01948,0.00224,,"[0.79329609, 0.77094972, 0.77653631, 0.82681564, 0.79329609]"
lgbm,0,"4, 9, 10",0.78994,0.8,0.02582,0.01006,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
lgbm,0,"4, 9, 11",0.78994,0.79665,0.02773,0.0067,,"[0.79329609, 0.77094972, 0.77653631, 0.84916201, 0.79329609]"
lgbm,0,"4, 10, 11",0.78994,0.79218,0.01948,0.00224,,"[0.79329609, 0.77094972, 0.77653631, 0.82681564, 0.79329609]"
